TrainCode,TrainDate,LocationCode,LocationFullName,ScheduledArrival,ActualArrival,ScheduledDeparture,ActualDeparture,LocationType,TrainOrigin,TrainDestination
P227,29 Mar 2025,KDARE,Kildare,21:53:00,22:35:24,21:54:00,22:37:12,S,Portlaoise,Dublin Heuston
P227,29 Mar 2025,CURAH,Curragh,21:57:00,,21:57:00,,T,Portlaoise,Dublin Heuston
P227,29 Mar 2025,NBRGE,Newbridge,21:59:30,22:42:00,22:00:30,22:43:18,S,Portlaoise,Dublin Heuston
P227,29 Mar 2025,HK176,HK176,22:04:30,,22:04:30,,T,Portlaoise,Dublin Heuston
P227,29 Mar 2025,SALNS,Sallins,22:07:00,22:49:06,22:08:00,22:50:30,S,Portlaoise,Dublin Heuston
P227,29 Mar 2025,HK156,HK156,22:12:00,,22:12:00,,T,Portlaoise,Dublin Heuston
P227,29 Mar 2025,HK152,HK152,22:14:00,,22:14:00,,T,Portlaoise,Dublin Heuston
P227,29 Mar 2025,HZLCH,Hazelhatch,22:15:30,22:57:00,22:16:30,22:58:24,S,Portlaoise,Dublin Heuston
P227,29 Mar 2025,ADMTN,Adamstown,22:20:00,23:01:06,22:21:00,23:02:18,S,Portlaoise,Dublin Heuston
P227,29 Mar 2025,KISHO,Kishoge,22:23:30,23:04:06,22:24:30,23:05:30,S,Portlaoise,Dublin Heuston
P227,29 Mar 2025,CLDKN,Clondalkin,22:26:30,23:06:54,22:27:30,23:08:24,S,Portlaoise,Dublin Heuston
P227,29 Mar 2025,CHORC,Park West and Cherry Orchard,22:29:30,23:08:48,22:30:30,23:10:30,S,Portlaoise,Dublin Heuston
P227,29 Mar 2025,HK106,HK106,22:31:00,,22:31:00,,T,Portlaoise,Dublin Heuston
P227,29 Mar 2025,ICORE,Inchicore,22:32:30,,22:32:30,,T,Portlaoise,Dublin Heuston
P227,29 Mar 2025,IBJCT,Islandbridge Junction,22:35:00,,22:35:00,,T,Portlaoise,Dublin Heuston
P227,29 Mar 2025,HSTON,Dublin Heuston,22:39:00,23:15:00,00:00:00,,D,Portlaoise,Dublin Heuston
P714,29 Mar 2025,DGHDA,Drogheda,00:00:00,12:20:36,12:48:00,12:48:42,O,Drogheda,Dublin Connolly
P714,29 Mar 2025,LTOWN,Laytown,12:54:00,12:54:00,12:54:30,12:57:18,S,Drogheda,Dublin Connolly
P714,29 Mar 2025,MSNEY,Mosney,12:57:00,12:57:42,12:57:00,12:58:00,T,Drogheda,Dublin Connolly
P714,29 Mar 2025,GSTON,Gormanston,12:59:00,12:59:42,12:59:30,13:02:06,S,Drogheda,Dublin Connolly
P714,29 Mar 2025,BBRGN,Balbriggan,13:03:30,13:03:48,13:04:00,13:05:00,S,Drogheda,Dublin Connolly
P714,29 Mar 2025,SKRES,Skerries,13:09:30,13:09:30,13:10:00,13:11:12,S,Drogheda,Dublin Connolly
P714,29 Mar 2025,RLUSK,Rush and Lusk,13:16:00,13:14:30,13:16:30,13:16:12,S,Drogheda,Dublin Connolly
P714,29 Mar 2025,DBATE,Donabate,13:19:30,13:19:12,13:20:00,13:22:00,S,Drogheda,Dublin Connolly
P714,29 Mar 2025,MHIDE,Malahide,13:24:30,13:24:24,13:25:30,13:26:12,S,Drogheda,Dublin Connolly
P714,29 Mar 2025,PMNCK,Portmarnock,13:29:00,13:29:24,13:29:30,13:30:42,S,Drogheda,Dublin Connolly
P714,29 Mar 2025,GRGRD,Clongriffin,13:32:00,13:31:54,13:32:30,13:33:18,S,Drogheda,Dublin Connolly
P714,29 Mar 2025,HWTHJ,Howth Junction,13:35:00,13:34:42,13:36:00,13:36:24,S,Drogheda,Dublin Connolly
P714,29 Mar 2025,KBRCK,Kilbarrack,13:38:00,13:37:06,13:38:00,13:37:18,T,Drogheda,Dublin Connolly
P714,29 Mar 2025,RAHNY,Raheny,13:39:00,13:38:06,13:39:00,13:38:18,T,Drogheda,Dublin Connolly
P714,29 Mar 2025,HTOWN,Harmonstown,13:40:00,13:39:06,13:40:00,13:39:18,T,Drogheda,Dublin Connolly
P714,29 Mar 2025,KLSTR,Killester,13:42:00,13:40:00,13:42:00,13:40:18,T,Drogheda,Dublin Connolly
P714,29 Mar 2025,CTARF,Clontarf Road,13:44:30,13:43:30,13:44:30,13:43:54,T,Drogheda,Dublin Connolly
P714,29 Mar 2025,EWALL,,13:46:00,,13:46:00,,T,Drogheda,Dublin Connolly
P714,29 Mar 2025,SUBJN,,13:46:30,,13:46:30,,T,Drogheda,Dublin Connolly
P714,29 Mar 2025,CNLLY,Dublin Connolly,13:49:00,13:47:00,00:00:00,,D,Drogheda,Dublin Connolly
D332,29 Mar 2025,CLSLA,Clonsilla,00:00:00,08:58:30,09:16:00,09:17:36,O,Clonsilla,M3 Parkway
D332,29 Mar 2025,CLSLJ,Clonsilla Junction,09:17:00,,09:17:00,,T,Clonsilla,M3 Parkway
D332,29 Mar 2025,HAFLD,Hansfield,09:19:00,09:19:12,09:19:30,09:21:12,S,Clonsilla,M3 Parkway
D332,29 Mar 2025,DBYNE,Dunboyne,09:23:00,09:23:06,09:23:30,09:25:00,S,Clonsilla,M3 Parkway
D332,29 Mar 2025,M3WAY,M3 Parkway,09:28:00,09:26:54,00:00:00,,D,Clonsilla,M3 Parkway
A131,29 Mar 2025,BFSTC,Belfast,00:00:00,,21:00:00,21:00:00,O,Belfast,Dublin Connolly
A131,29 Mar 2025,LBURN,Lisburn,21:10:00,,21:10:00,,T,Belfast,Dublin Connolly
A131,29 Mar 2025,MOIRA,MOIRA,21:18:00,,21:18:00,,T,Belfast,Dublin Connolly
A131,29 Mar 2025,LURGN,Lurgan,21:23:30,,21:23:30,,T,Belfast,Dublin Connolly
A131,29 Mar 2025,PDOWN,Portadown,21:29:30,,21:33:30,,S,Belfast,Dublin Connolly
A131,29 Mar 2025,PPASS,Poyntzpass,21:43:30,,21:43:30,,T,Belfast,Dublin Connolly
A131,29 Mar 2025,NEWRY,Newry,21:52:30,,21:56:30,,S,Belfast,Dublin Connolly
A131,29 Mar 2025,DDALK,Dundalk,22:12:30,22:09:06,22:16:30,22:14:18,S,Belfast,Dublin Connolly
A131,29 Mar 2025,DD281,,22:24:00,,22:24:00,,T,Belfast,Dublin Connolly
A131,29 Mar 2025,DA283,,22:29:00,,22:29:00,,T,Belfast,Dublin Connolly
A131,29 Mar 2025,DA285,,22:34:00,,22:34:00,,T,Belfast,Dublin Connolly
A131,29 Mar 2025,DGHDA,Drogheda,22:36:00,22:33:36,22:39:00,22:37:48,S,Belfast,Dublin Connolly
A131,29 Mar 2025,LTOWN,Laytown,22:44:00,22:42:18,22:44:00,22:43:00,T,Belfast,Dublin Connolly
A131,29 Mar 2025,MSNEY,Mosney,22:45:00,22:43:18,22:45:00,22:43:24,T,Belfast,Dublin Connolly
A131,29 Mar 2025,GSTON,Gormanston,22:46:00,22:44:30,22:46:00,22:45:12,T,Belfast,Dublin Connolly
A131,29 Mar 2025,BBRGN,Balbriggan,22:48:30,22:46:06,22:48:30,22:46:12,T,Belfast,Dublin Connolly
A131,29 Mar 2025,SKRES,Skerries,22:51:30,22:48:48,22:51:30,22:48:54,T,Belfast,Dublin Connolly
A131,29 Mar 2025,RLUSK,Rush and Lusk,22:54:30,22:51:00,22:54:30,22:51:42,T,Belfast,Dublin Connolly
A131,29 Mar 2025,DBATE,Donabate,22:56:00,22:52:48,22:56:00,22:53:30,T,Belfast,Dublin Connolly
A131,29 Mar 2025,MHIDE,Malahide,22:58:00,22:55:06,22:58:00,22:55:18,T,Belfast,Dublin Connolly
A131,29 Mar 2025,PMNCK,Portmarnock,23:01:00,22:57:36,23:01:00,22:57:54,T,Belfast,Dublin Connolly
A131,29 Mar 2025,GRGRD,Clongriffin,23:02:30,22:59:12,23:02:30,22:59:42,T,Belfast,Dublin Connolly
A131,29 Mar 2025,HWTHJ,Howth Junction,23:03:30,23:02:36,23:03:30,23:03:00,T,Belfast,Dublin Connolly
A131,29 Mar 2025,KBRCK,Kilbarrack,23:04:30,23:03:48,23:04:30,23:04:18,T,Belfast,Dublin Connolly
A131,29 Mar 2025,RAHNY,Raheny,23:05:00,23:06:00,23:05:00,23:06:24,T,Belfast,Dublin Connolly
A131,29 Mar 2025,HTOWN,Harmonstown,23:06:30,23:07:48,23:06:30,23:08:00,T,Belfast,Dublin Connolly
A131,29 Mar 2025,KLSTR,Killester,23:08:00,23:09:36,23:08:00,23:10:00,T,Belfast,Dublin Connolly
A131,29 Mar 2025,CTARF,Clontarf Road,23:10:00,23:13:00,23:10:00,23:13:18,T,Belfast,Dublin Connolly
A131,29 Mar 2025,EWALL,,23:11:00,,23:11:00,,T,Belfast,Dublin Connolly
A131,29 Mar 2025,SUBJN,,23:12:00,,23:12:00,,T,Belfast,Dublin Connolly
A131,29 Mar 2025,CNLLY,Dublin Connolly,23:15:00,23:16:30,00:00:00,,D,Belfast,Dublin Connolly
A130,29 Mar 2025,CNLLY,Dublin Connolly,00:00:00,20:30:12,20:50:00,20:50:12,O,Dublin Connolly,Belfast
A130,29 Mar 2025,SUBJN,,20:51:30,,20:51:30,,T,Dublin Connolly,Belfast
A130,29 Mar 2025,EWALL,,20:52:00,,20:52:00,,T,Dublin Connolly,Belfast
A130,29 Mar 2025,CTARF,Clontarf Road,20:53:30,20:55:00,20:53:30,20:55:24,T,Dublin Connolly,Belfast
A130,29 Mar 2025,KLSTR,Killester,20:56:30,20:58:00,20:56:30,20:58:36,T,Dublin Connolly,Belfast
A130,29 Mar 2025,HTOWN,Harmonstown,20:58:00,21:00:18,20:58:00,21:00:42,T,Dublin Connolly,Belfast
A130,29 Mar 2025,RAHNY,Raheny,21:00:00,21:02:30,21:00:00,21:02:54,T,Dublin Connolly,Belfast
A130,29 Mar 2025,KBRCK,Kilbarrack,21:02:30,21:05:12,21:02:30,21:05:30,T,Dublin Connolly,Belfast
A130,29 Mar 2025,HWTHJ,Howth Junction,21:03:30,21:06:00,21:03:30,21:06:12,T,Dublin Connolly,Belfast
A130,29 Mar 2025,GRGRD,Clongriffin,21:04:30,21:06:54,21:04:30,21:07:06,T,Dublin Connolly,Belfast
A130,29 Mar 2025,PMNCK,Portmarnock,21:05:30,21:07:48,21:05:30,21:08:06,T,Dublin Connolly,Belfast
A130,29 Mar 2025,MHIDE,Malahide,21:07:30,21:10:00,21:07:30,21:10:12,T,Dublin Connolly,Belfast
A130,29 Mar 2025,DBATE,Donabate,21:09:30,21:11:36,21:09:30,21:12:12,T,Dublin Connolly,Belfast
A130,29 Mar 2025,RLUSK,Rush and Lusk,21:11:30,21:13:24,21:11:30,21:14:00,T,Dublin Connolly,Belfast
A130,29 Mar 2025,SKRES,Skerries,21:14:30,21:16:06,21:14:30,21:16:42,T,Dublin Connolly,Belfast
A130,29 Mar 2025,BBRGN,Balbriggan,21:17:30,21:18:54,21:17:30,21:19:06,T,Dublin Connolly,Belfast
A130,29 Mar 2025,GSTON,Gormanston,21:19:30,21:20:36,21:19:30,21:20:48,T,Dublin Connolly,Belfast
A130,29 Mar 2025,MSNEY,Mosney,21:20:30,21:21:48,21:20:30,21:22:00,T,Dublin Connolly,Belfast
A130,29 Mar 2025,LTOWN,Laytown,21:21:30,21:22:48,21:21:30,21:23:00,T,Dublin Connolly,Belfast
A130,29 Mar 2025,DGHDA,Drogheda,21:26:30,21:26:48,21:28:30,21:29:36,S,Dublin Connolly,Belfast
A130,29 Mar 2025,DA287,,21:30:30,,21:30:30,,T,Dublin Connolly,Belfast
A130,29 Mar 2025,DA284,,21:36:30,,21:36:30,,T,Dublin Connolly,Belfast
A130,29 Mar 2025,DD282,,21:42:00,,21:42:00,,T,Dublin Connolly,Belfast
A130,29 Mar 2025,DDALK,Dundalk,21:48:30,21:48:00,21:50:30,21:51:48,S,Dublin Connolly,Belfast
A130,29 Mar 2025,NEWRY,Newry,22:07:00,,22:09:00,,S,Dublin Connolly,Belfast
A130,29 Mar 2025,PPASS,Poyntzpass,22:17:30,,22:17:30,,T,Dublin Connolly,Belfast
A130,29 Mar 2025,PDOWN,Portadown,22:28:00,,22:30:00,,S,Dublin Connolly,Belfast
A130,29 Mar 2025,LURGN,Lurgan,22:36:00,,22:36:00,,T,Dublin Connolly,Belfast
A130,29 Mar 2025,MOIRA,MOIRA,22:41:30,,22:41:30,,T,Dublin Connolly,Belfast
A130,29 Mar 2025,LBURN,Lisburn,22:48:00,,22:48:00,,T,Dublin Connolly,Belfast
A130,29 Mar 2025,BFSTC,Belfast,22:58:00,22:58:00,00:00:00,,D,Dublin Connolly,Belfast
